facility_id,facility_name,facility_type,district,state,bed_count,data_source
F04901,PHC Nagaon #10,PHC,Nagaon,Assam,10,real_state_totals_synthetic_district_distribution
F04902,PHC Nagaon #11,PHC,Nagaon,Assam,9,real_state_totals_synthetic_district_distribution
F04903,PHC Nagaon #12,PHC,Nagaon,Assam,7,real_state_totals_synthetic_district_distribution
F04904,PHC Nagaon #13,PHC,Nagaon,Assam,10,real_state_totals_synthetic_district_distribution
F04905,PHC Nagaon #14,PHC,Nagaon,Assam,9,real_state_totals_synthetic_district_distribution
F04906,PHC Nagaon #15,PHC,Nagaon,Assam,9,real_state_totals_synthetic_district_distribution
F04907,PHC Nagaon #16,PHC,Nagaon,Assam,6,real_state_totals_synthetic_district_distribution
F04908,PHC Nagaon #17,PHC,Nagaon,Assam,4,real_state_totals_synthetic_district_distribution
F04909,PHC Nagaon #18,PHC,Nagaon,Assam,5,real_state_totals_synthetic_district_distribution
F04910,PHC Nagaon #19,PHC,Nagaon,Assam,8,real_state_totals_synthetic_district_distribution
F04911,PHC Nagaon #20,PHC,Nagaon,Assam,5,real_state_totals_synthetic_district_distribution
F04912,PHC Nagaon #21,PHC,Nagaon,Assam,7,real_state_totals_synthetic_district_distribution
F04913,PHC Nagaon #22,PHC,Nagaon,Assam,7,real_state_totals_synthetic_district_distribution
F04914,PHC Nagaon #23,PHC,Nagaon,Assam,4,real_state_totals_synthetic_district_distribution
F04915,PHC Nagaon #24,PHC,Nagaon,Assam,5,real_state_totals_synthetic_district_distribution
F04916,PHC Nagaon #25,PHC,Nagaon,Assam,9,real_state_totals_synthetic_district_distribution
F04917,PHC Nagaon #26,PHC,Nagaon,Assam,6,real_state_totals_synthetic_district_distribution
F04918,PHC Nagaon #27,PHC,Nagaon,Assam,4,real_state_totals_synthetic_district_distribution
F04919,PHC Nagaon #28,PHC,Nagaon,Assam,4,real_state_totals_synthetic_district_distribution
F04920,PHC Nagaon #29,PHC,Nagaon,Assam,5,real_state_totals_synthetic_district_distribution
F04921,PHC Nagaon #30,PHC,Nagaon,Assam,10,real_state_totals_synthetic_district_distribution
F04922,PHC Nagaon #31,PHC,Nagaon,Assam,8,real_state_totals_synthetic_district_distribution
F04923,PHC Nagaon #32,PHC,Nagaon,Assam,7,real_state_totals_synthetic_district_distribution
F04924,PHC Nagaon #33,PHC,Nagaon,Assam,9,real_state_totals_synthetic_district_distribution
F04925,PHC Nagaon #34,PHC,Nagaon,Assam,6,real_state_totals_synthetic_district_distribution
F04926,PHC Nagaon #35,PHC,Nagaon,Assam,7,real_state_totals_synthetic_district_distribution
F04927,PHC Nagaon #36,PHC,Nagaon,Assam,9,real_state_totals_synthetic_district_distribution
F04928,PHC Nagaon #37,PHC,Nagaon,Assam,4,real_state_totals_synthetic_district_distribution
F04929,PHC Nagaon #38,PHC,Nagaon,Assam,8,real_state_totals_synthetic_district_distribution
F04930,PHC Nagaon #39,PHC,Nagaon,Assam,4,real_state_totals_synthetic_district_distribution
F04931,PHC Nagaon #40,PHC,Nagaon,Assam,8,real_state_totals_synthetic_district_distribution
F04932,PHC Nagaon #41,PHC,Nagaon,Assam,5,real_state_totals_synthetic_district_distribution
F04933,PHC Nagaon #42,PHC,Nagaon,Assam,9,real_state_totals_synthetic_district_distribution
F04934,PHC Nagaon #43,PHC,Nagaon,Assam,10,real_state_totals_synthetic_district_distribution
F04935,PHC Nagaon #44,PHC,Nagaon,Assam,7,real_state_totals_synthetic_district_distribution
F04936,PHC Nagaon #45,PHC,Nagaon,Assam,4,real_state_totals_synthetic_district_distribution
F04937,PHC Nagaon #46,PHC,Nagaon,Assam,8,real_state_totals_synthetic_district_distribution
F04938,PHC Nagaon #47,PHC,Nagaon,Assam,8,real_state_totals_synthetic_district_distribution
F04939,PHC Nagaon #48,PHC,Nagaon,Assam,4,real_state_totals_synthetic_district_distribution
F04940,PHC Nagaon #49,PHC,Nagaon,Assam,7,real_state_totals_synthetic_district_distribution
F04941,PHC Nagaon #50,PHC,Nagaon,Assam,9,real_state_totals_synthetic_district_distribution
F04942,PHC Nagaon #51,PHC,Nagaon,Assam,5,real_state_totals_synthetic_district_distribution
F04943,PHC Nagaon #52,PHC,Nagaon,Assam,5,real_state_totals_synthetic_district_distribution
F04944,PHC Nagaon #53,PHC,Nagaon,Assam,6,real_state_totals_synthetic_district_distribution
F04945,PHC Nagaon #54,PHC,Nagaon,Assam,6,real_state_totals_synthetic_district_distribution
F04946,PHC Nagaon #55,PHC,Nagaon,Assam,10,real_state_totals_synthetic_district_distribution
F04947,PHC Nagaon #56,PHC,Nagaon,Assam,6,real_state_totals_synthetic_district_distribution
F04948,PHC Nagaon #57,PHC,Nagaon,Assam,10,real_state_totals_synthetic_district_distribution
F04949,PHC Nagaon #58,PHC,Nagaon,Assam,7,real_state_totals_synthetic_district_distribution
F04950,PHC Nagaon #59,PHC,Nagaon,Assam,9,real_state_totals_synthetic_district_distribution
F04951,PHC Nagaon #60,PHC,Nagaon,Assam,10,real_state_totals_synthetic_district_distribution
F04952,PHC Nagaon #61,PHC,Nagaon,Assam,9,real_state_totals_synthetic_district_distribution
F04953,PHC Nagaon #62,PHC,Nagaon,Assam,6,real_state_totals_synthetic_district_distribution
F04954,PHC Nagaon #63,PHC,Nagaon,Assam,6,real_state_totals_synthetic_district_distribution
F04955,PHC Nagaon #64,PHC,Nagaon,Assam,7,real_state_totals_synthetic_district_distribution
F04956,PHC Nagaon #65,PHC,Nagaon,Assam,6,real_state_totals_synthetic_district_distribution
F04957,PHC Nagaon #66,PHC,Nagaon,Assam,5,real_state_totals_synthetic_district_distribution
F04958,PHC Nagaon #67,PHC,Nagaon,Assam,4,real_state_totals_synthetic_district_distribution
F04959,PHC Nagaon #68,PHC,Nagaon,Assam,5,real_state_totals_synthetic_district_distribution
F04960,PHC Nagaon #69,PHC,Nagaon,Assam,5,real_state_totals_synthetic_district_distribution
F04961,PHC Nagaon #70,PHC,Nagaon,Assam,10,real_state_totals_synthetic_district_distribution
F04962,PHC Nagaon #71,PHC,Nagaon,Assam,10,real_state_totals_synthetic_district_distribution
F04963,PHC Nagaon #72,PHC,Nagaon,Assam,8,real_state_totals_synthetic_district_distribution
F04964,PHC Nagaon #73,PHC,Nagaon,Assam,4,real_state_totals_synthetic_district_distribution
F04965,CHC Nagaon #1,CHC,Nagaon,Assam,24,real_state_totals_synthetic_district_distribution
F04966,CHC Nagaon #2,CHC,Nagaon,Assam,23,real_state_totals_synthetic_district_distribution
F04967,CHC Nagaon #3,CHC,Nagaon,Assam,25,real_state_totals_synthetic_district_distribution
F04968,CHC Nagaon #4,CHC,Nagaon,Assam,34,real_state_totals_synthetic_district_distribution
F04969,CHC Nagaon #5,CHC,Nagaon,Assam,34,real_state_totals_synthetic_district_distribution
F04970,CHC Nagaon #6,CHC,Nagaon,Assam,30,real_state_totals_synthetic_district_distribution
F04971,CHC Nagaon #7,CHC,Nagaon,Assam,33,real_state_totals_synthetic_district_distribution
F04972,CHC Nagaon #8,CHC,Nagaon,Assam,23,real_state_totals_synthetic_district_distribution
F04973,CHC Nagaon #9,CHC,Nagaon,Assam,37,real_state_totals_synthetic_district_distribution
F04974,CHC Nagaon #10,CHC,Nagaon,Assam,31,real_state_totals_synthetic_district_distribution
F04975,CHC Nagaon #11,CHC,Nagaon,Assam,50,real_state_totals_synthetic_district_distribution
F04976,CHC Nagaon #12,CHC,Nagaon,Assam,44,real_state_totals_synthetic_district_distribution
F04977,District Hospital Nagaon #1,District Hospital,Nagaon,Assam,153,real_state_totals_synthetic_district_distribution
F04978,District Hospital Nagaon #2,District Hospital,Nagaon,Assam,215,real_state_totals_synthetic_district_distribution
F04979,PHC Barpeta #1,PHC,Barpeta,Assam,6,real_state_totals_synthetic_district_distribution
F04980,PHC Barpeta #2,PHC,Barpeta,Assam,7,real_state_totals_synthetic_district_distribution
F04981,PHC Barpeta #3,PHC,Barpeta,Assam,6,real_state_totals_synthetic_district_distribution
F04982,PHC Barpeta #4,PHC,Barpeta,Assam,10,real_state_totals_synthetic_district_distribution
F04983,PHC Barpeta #5,PHC,Barpeta,Assam,4,real_state_totals_synthetic_district_distribution
F04984,PHC Barpeta #6,PHC,Barpeta,Assam,4,real_state_totals_synthetic_district_distribution
F04985,PHC Barpeta #7,PHC,Barpeta,Assam,5,real_state_totals_synthetic_district_distribution
F04986,PHC Barpeta #8,PHC,Barpeta,Assam,10,real_state_totals_synthetic_district_distribution
F04987,PHC Barpeta #9,PHC,Barpeta,Assam,9,real_state_totals_synthetic_district_distribution
F04988,PHC Barpeta #10,PHC,Barpeta,Assam,6,real_state_totals_synthetic_district_distribution
F04989,PHC Barpeta #11,PHC,Barpeta,Assam,10,real_state_totals_synthetic_district_distribution
F04990,PHC Barpeta #12,PHC,Barpeta,Assam,9,real_state_totals_synthetic_district_distribution
F04991,PHC Barpeta #13,PHC,Barpeta,Assam,9,real_state_totals_synthetic_district_distribution
F04992,PHC Barpeta #14,PHC,Barpeta,Assam,8,real_state_totals_synthetic_district_distribution
F04993,PHC Barpeta #15,PHC,Barpeta,Assam,4,real_state_totals_synthetic_district_distribution
F04994,PHC Barpeta #16,PHC,Barpeta,Assam,5,real_state_totals_synthetic_district_distribution
F04995,PHC Barpeta #17,PHC,Barpeta,Assam,10,real_state_totals_synthetic_district_distribution
F04996,PHC Barpeta #18,PHC,Barpeta,Assam,10,real_state_totals_synthetic_district_distribution
F04997,PHC Barpeta #19,PHC,Barpeta,Assam,6,real_state_totals_synthetic_district_distribution
F04998,PHC Barpeta #20,PHC,Barpeta,Assam,5,real_state_totals_synthetic_district_distribution
F04999,PHC Barpeta #21,PHC,Barpeta,Assam,4,real_state_totals_synthetic_district_distribution
F05000,PHC Barpeta #22,PHC,Barpeta,Assam,9,real_state_totals_synthetic_district_distribution
F05001,PHC Barpeta #23,PHC,Barpeta,Assam,5,real_state_totals_synthetic_district_distribution
F05002,PHC Barpeta #24,PHC,Barpeta,Assam,6,real_state_totals_synthetic_district_distribution
F05003,PHC Barpeta #25,PHC,Barpeta,Assam,7,real_state_totals_synthetic_district_distribution
F05004,PHC Barpeta #26,PHC,Barpeta,Assam,8,real_state_totals_synthetic_district_distribution
F05005,PHC Barpeta #27,PHC,Barpeta,Assam,4,real_state_totals_synthetic_district_distribution
F05006,PHC Barpeta #28,PHC,Barpeta,Assam,9,real_state_totals_synthetic_district_distribution
F05007,PHC Barpeta #29,PHC,Barpeta,Assam,6,real_state_totals_synthetic_district_distribution
F05008,PHC Barpeta #30,PHC,Barpeta,Assam,6,real_state_totals_synthetic_district_distribution
F05009,PHC Barpeta #31,PHC,Barpeta,Assam,10,real_state_totals_synthetic_district_distribution
F05010,PHC Barpeta #32,PHC,Barpeta,Assam,5,real_state_totals_synthetic_district_distribution
F05011,PHC Barpeta #33,PHC,Barpeta,Assam,4,real_state_totals_synthetic_district_distribution
F05012,PHC Barpeta #34,PHC,Barpeta,Assam,7,real_state_totals_synthetic_district_distribution
F05013,PHC Barpeta #35,PHC,Barpeta,Assam,10,real_state_totals_synthetic_district_distribution
F05014,PHC Barpeta #36,PHC,Barpeta,Assam,7,real_state_totals_synthetic_district_distribution
F05015,PHC Barpeta #37,PHC,Barpeta,Assam,8,real_state_totals_synthetic_district_distribution
F05016,PHC Barpeta #38,PHC,Barpeta,Assam,9,real_state_totals_synthetic_district_distribution
F05017,PHC Barpeta #39,PHC,Barpeta,Assam,8,real_state_totals_synthetic_district_distribution
F05018,PHC Barpeta #40,PHC,Barpeta,Assam,5,real_state_totals_synthetic_district_distribution
F05019,PHC Barpeta #41,PHC,Barpeta,Assam,4,real_state_totals_synthetic_district_distribution
F05020,PHC Barpeta #42,PHC,Barpeta,Assam,7,real_state_totals_synthetic_district_distribution
F05021,PHC Barpeta #43,PHC,Barpeta,Assam,4,real_state_totals_synthetic_district_distribution
F05022,PHC Barpeta #44,PHC,Barpeta,Assam,10,real_state_totals_synthetic_district_distribution
F05023,CHC Barpeta #1,CHC,Barpeta,Assam,45,real_state_totals_synthetic_district_distribution
F05024,CHC Barpeta #2,CHC,Barpeta,Assam,24,real_state_totals_synthetic_district_distribution
F05025,CHC Barpeta #3,CHC,Barpeta,Assam,23,real_state_totals_synthetic_district_distribution
F05026,CHC Barpeta #4,CHC,Barpeta,Assam,20,real_state_totals_synthetic_district_distribution
F05027,CHC Barpeta #5,CHC,Barpeta,Assam,21,real_state_totals_synthetic_district_distribution
F05028,CHC Barpeta #6,CHC,Barpeta,Assam,46,real_state_totals_synthetic_district_distribution
F05029,CHC Barpeta #7,CHC,Barpeta,Assam,44,real_state_totals_synthetic_district_distribution
F05030,District Hospital Barpeta #1,District Hospital,Barpeta,Assam,156,real_state_totals_synthetic_district_distribution
F05031,PHC Dhubri #1,PHC,Dhubri,Assam,5,real_state_totals_synthetic_district_distribution
F05032,PHC Dhubri #2,PHC,Dhubri,Assam,5,real_state_totals_synthetic_district_distribution
F05033,PHC Dhubri #3,PHC,Dhubri,Assam,10,real_state_totals_synthetic_district_distribution
F05034,PHC Dhubri #4,PHC,Dhubri,Assam,7,real_state_totals_synthetic_district_distribution
F05035,PHC Dhubri #5,PHC,Dhubri,Assam,6,real_state_totals_synthetic_district_distribution
F05036,PHC Dhubri #6,PHC,Dhubri,Assam,9,real_state_totals_synthetic_district_distribution
F05037,PHC Dhubri #7,PHC,Dhubri,Assam,9,real_state_totals_synthetic_district_distribution
F05038,PHC Dhubri #8,PHC,Dhubri,Assam,9,real_state_totals_synthetic_district_distribution
F05039,PHC Dhubri #9,PHC,Dhubri,Assam,4,real_state_totals_synthetic_district_distribution
F05040,PHC Dhubri #10,PHC,Dhubri,Assam,8,real_state_totals_synthetic_district_distribution
F05041,PHC Dhubri #11,PHC,Dhubri,Assam,8,real_state_totals_synthetic_district_distribution
F05042,PHC Dhubri #12,PHC,Dhubri,Assam,6,real_state_totals_synthetic_district_distribution
F05043,PHC Dhubri #13,PHC,Dhubri,Assam,10,real_state_totals_synthetic_district_distribution
F05044,PHC Dhubri #14,PHC,Dhubri,Assam,4,real_state_totals_synthetic_district_distribution
F05045,PHC Dhubri #15,PHC,Dhubri,Assam,4,real_state_totals_synthetic_district_distribution
F05046,PHC Dhubri #16,PHC,Dhubri,Assam,4,real_state_totals_synthetic_district_distribution
F05047,PHC Dhubri #17,PHC,Dhubri,Assam,5,real_state_totals_synthetic_district_distribution
F05048,PHC Dhubri #18,PHC,Dhubri,Assam,9,real_state_totals_synthetic_district_distribution
F05049,PHC Dhubri #19,PHC,Dhubri,Assam,7,real_state_totals_synthetic_district_distribution
F05050,PHC Dhubri #20,PHC,Dhubri,Assam,10,real_state_totals_synthetic_district_distribution
F05051,PHC Dhubri #21,PHC,Dhubri,Assam,5,real_state_totals_synthetic_district_distribution
F05052,PHC Dhubri #22,PHC,Dhubri,Assam,4,real_state_totals_synthetic_district_distribution
F05053,PHC Dhubri #23,PHC,Dhubri,Assam,10,real_state_totals_synthetic_district_distribution
F05054,PHC Dhubri #24,PHC,Dhubri,Assam,10,real_state_totals_synthetic_district_distribution
F05055,PHC Dhubri #25,PHC,Dhubri,Assam,10,real_state_totals_synthetic_district_distribution
F05056,PHC Dhubri #26,PHC,Dhubri,Assam,6,real_state_totals_synthetic_district_distribution
F05057,PHC Dhubri #27,PHC,Dhubri,Assam,4,real_state_totals_synthetic_district_distribution
F05058,PHC Dhubri #28,PHC,Dhubri,Assam,4,real_state_totals_synthetic_district_distribution
F05059,PHC Dhubri #29,PHC,Dhubri,Assam,7,real_state_totals_synthetic_district_distribution
F05060,PHC Dhubri #30,PHC,Dhubri,Assam,4,real_state_totals_synthetic_district_distribution
F05061,PHC Dhubri #31,PHC,Dhubri,Assam,5,real_state_totals_synthetic_district_distribution
F05062,PHC Dhubri #32,PHC,Dhubri,Assam,8,real_state_totals_synthetic_district_distribution
F05063,PHC Dhubri #33,PHC,Dhubri,Assam,7,real_state_totals_synthetic_district_distribution
F05064,PHC Dhubri #34,PHC,Dhubri,Assam,10,real_state_totals_synthetic_district_distribution
F05065,PHC Dhubri #35,PHC,Dhubri,Assam,9,real_state_totals_synthetic_district_distribution
F05066,PHC Dhubri #36,PHC,Dhubri,Assam,7,real_state_totals_synthetic_district_distribution
F05067,PHC Dhubri #37,PHC,Dhubri,Assam,7,real_state_totals_synthetic_district_distribution
F05068,PHC Dhubri #38,PHC,Dhubri,Assam,4,real_state_totals_synthetic_district_distribution
F05069,PHC Dhubri #39,PHC,Dhubri,Assam,7,real_state_totals_synthetic_district_distribution
F05070,PHC Dhubri #40,PHC,Dhubri,Assam,9,real_state_totals_synthetic_district_distribution
F05071,PHC Dhubri #41,PHC,Dhubri,Assam,7,real_state_totals_synthetic_district_distribution
F05072,PHC Dhubri #42,PHC,Dhubri,Assam,5,real_state_totals_synthetic_district_distribution
F05073,PHC Dhubri #43,PHC,Dhubri,Assam,6,real_state_totals_synthetic_district_distribution
F05074,PHC Dhubri #44,PHC,Dhubri,Assam,5,real_state_totals_synthetic_district_distribution
F05075,PHC Dhubri #45,PHC,Dhubri,Assam,5,real_state_totals_synthetic_district_distribution
F05076,PHC Dhubri #46,PHC,Dhubri,Assam,6,real_state_totals_synthetic_district_distribution
F05077,PHC Dhubri #47,PHC,Dhubri,Assam,6,real_state_totals_synthetic_district_distribution
F05078,PHC Dhubri #48,PHC,Dhubri,Assam,7,real_state_totals_synthetic_district_distribution
F05079,PHC Dhubri #49,PHC,Dhubri,Assam,5,real_state_totals_synthetic_district_distribution
F05080,PHC Dhubri #50,PHC,Dhubri,Assam,4,real_state_totals_synthetic_district_distribution
F05081,CHC Dhubri #1,CHC,Dhubri,Assam,39,real_state_totals_synthetic_district_distribution
F05082,CHC Dhubri #2,CHC,Dhubri,Assam,39,real_state_totals_synthetic_district_distribution
F05083,CHC Dhubri #3,CHC,Dhubri,Assam,39,real_state_totals_synthetic_district_distribution
F05084,CHC Dhubri #4,CHC,Dhubri,Assam,27,real_state_totals_synthetic_district_distribution
F05085,CHC Dhubri #5,CHC,Dhubri,Assam,40,real_state_totals_synthetic_district_distribution
F05086,CHC Dhubri #6,CHC,Dhubri,Assam,29,real_state_totals_synthetic_district_distribution
F05087,CHC Dhubri #7,CHC,Dhubri,Assam,35,real_state_totals_synthetic_district_distribution
F05088,CHC Dhubri #8,CHC,Dhubri,Assam,33,real_state_totals_synthetic_district_distribution
F05089,District Hospital Dhubri #1,District Hospital,Dhubri,Assam,240,real_state_totals_synthetic_district_distribution
F05090,PHC Cachar #1,PHC,Cachar,Assam,7,real_state_totals_synthetic_district_distribution
F05091,PHC Cachar #2,PHC,Cachar,Assam,4,real_state_totals_synthetic_district_distribution
F05092,PHC Cachar #3,PHC,Cachar,Assam,4,real_state_totals_synthetic_district_distribution
F05093,PHC Cachar #4,PHC,Cachar,Assam,6,real_state_totals_synthetic_district_distribution
F05094,PHC Cachar #5,PHC,Cachar,Assam,7,real_state_totals_synthetic_district_distribution
F05095,PHC Cachar #6,PHC,Cachar,Assam,5,real_state_totals_synthetic_district_distribution
