facility_id,medicine_name,current_quantity,reorder_threshold,stock_status,stock_profile_assigned,data_source
F04630,Povidone Iodine,42,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04630,Normal Saline (0.9% NaCl),21,8,Healthy,Healthy,simulated_no_public_realtime_data_available
F04631,Paracetamol,27,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04631,Ibuprofen,37,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04631,Amoxicillin,46,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04631,Ciprofloxacin,52,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04631,Metronidazole,53,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04631,Oral Rehydration Salts (ORS),25,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04631,Zinc Sulphate,55,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04631,Folic Acid,56,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04631,Iron + Folic Acid,42,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04631,Chlorpheniramine,30,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04631,Povidone Iodine,53,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04631,Normal Saline (0.9% NaCl),56,10,Healthy,Healthy,simulated_no_public_realtime_data_available
F04632,Paracetamol,3,16,Critical,Critical,simulated_no_public_realtime_data_available
F04632,Ibuprofen,4,16,Critical,Critical,simulated_no_public_realtime_data_available
F04632,Amoxicillin,1,16,Critical,Critical,simulated_no_public_realtime_data_available
F04632,Ciprofloxacin,4,16,Critical,Critical,simulated_no_public_realtime_data_available
F04632,Metronidazole,1,16,Critical,Critical,simulated_no_public_realtime_data_available
F04632,Oral Rehydration Salts (ORS),3,16,Critical,Critical,simulated_no_public_realtime_data_available
F04632,Zinc Sulphate,4,16,Critical,Critical,simulated_no_public_realtime_data_available
F04632,Folic Acid,1,16,Critical,Critical,simulated_no_public_realtime_data_available
F04632,Iron + Folic Acid,4,16,Critical,Critical,simulated_no_public_realtime_data_available
F04632,Chlorpheniramine,2,16,Critical,Critical,simulated_no_public_realtime_data_available
F04632,Povidone Iodine,4,16,Critical,Critical,simulated_no_public_realtime_data_available
F04632,Normal Saline (0.9% NaCl),4,16,Critical,Critical,simulated_no_public_realtime_data_available
F04633,Paracetamol,89,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04633,Ibuprofen,69,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04633,Amoxicillin,49,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04633,Ciprofloxacin,39,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04633,Metronidazole,46,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04633,Oral Rehydration Salts (ORS),41,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04633,Zinc Sulphate,51,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04633,Folic Acid,58,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04633,Iron + Folic Acid,48,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04633,Chlorpheniramine,45,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04633,Povidone Iodine,41,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04633,Normal Saline (0.9% NaCl),57,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04634,Paracetamol,44,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04634,Ibuprofen,45,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04634,Amoxicillin,54,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04634,Ciprofloxacin,64,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04634,Metronidazole,71,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04634,Oral Rehydration Salts (ORS),78,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04634,Zinc Sulphate,43,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04634,Folic Acid,53,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04634,Iron + Folic Acid,72,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04634,Chlorpheniramine,88,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04634,Povidone Iodine,75,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04634,Normal Saline (0.9% NaCl),84,16,Healthy,Healthy,simulated_no_public_realtime_data_available
F04635,Paracetamol,1,18,Critical,Critical,simulated_no_public_realtime_data_available
F04635,Ibuprofen,0,18,Critical,Critical,simulated_no_public_realtime_data_available
F04635,Amoxicillin,1,18,Critical,Critical,simulated_no_public_realtime_data_available
F04635,Ciprofloxacin,4,18,Critical,Critical,simulated_no_public_realtime_data_available
F04635,Metronidazole,3,18,Critical,Critical,simulated_no_public_realtime_data_available
F04635,Oral Rehydration Salts (ORS),1,18,Critical,Critical,simulated_no_public_realtime_data_available
F04635,Zinc Sulphate,5,18,Critical,Critical,simulated_no_public_realtime_data_available
F04635,Folic Acid,5,18,Critical,Critical,simulated_no_public_realtime_data_available
F04635,Iron + Folic Acid,2,18,Critical,Critical,simulated_no_public_realtime_data_available
F04635,Chlorpheniramine,4,18,Critical,Critical,simulated_no_public_realtime_data_available
F04635,Povidone Iodine,1,18,Critical,Critical,simulated_no_public_realtime_data_available
F04635,Normal Saline (0.9% NaCl),1,18,Critical,Critical,simulated_no_public_realtime_data_available
F04636,Paracetamol,10,16,Low,Low,simulated_no_public_realtime_data_available
F04636,Ibuprofen,12,16,Low,Low,simulated_no_public_realtime_data_available
F04636,Amoxicillin,17,16,Healthy,Low,simulated_no_public_realtime_data_available
F04636,Ciprofloxacin,11,16,Low,Low,simulated_no_public_realtime_data_available
F04636,Metronidazole,15,16,Low,Low,simulated_no_public_realtime_data_available
F04636,Oral Rehydration Salts (ORS),9,16,Low,Low,simulated_no_public_realtime_data_available
F04636,Zinc Sulphate,8,16,Low,Low,simulated_no_public_realtime_data_available
F04636,Folic Acid,12,16,Low,Low,simulated_no_public_realtime_data_available
F04636,Iron + Folic Acid,9,16,Low,Low,simulated_no_public_realtime_data_available
F04636,Chlorpheniramine,15,16,Low,Low,simulated_no_public_realtime_data_available
F04636,Povidone Iodine,14,16,Low,Low,simulated_no_public_realtime_data_available
F04636,Normal Saline (0.9% NaCl),10,16,Low,Low,simulated_no_public_realtime_data_available
F04637,Paracetamol,50,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Ibuprofen,35,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Diclofenac,29,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Morphine,44,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Amoxicillin,29,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Ampicillin,33,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Ciprofloxacin,55,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Metronidazole,46,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Azithromycin,31,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Doxycycline,46,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Benzylpenicillin,30,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Gentamicin,43,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Chloroquine,58,58,Healthy,Low,simulated_no_public_realtime_data_available
F04637,Artemether + Lumefantrine,54,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Quinine,37,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Primaquine,36,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Isoniazid,36,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Rifampicin,62,58,Healthy,Low,simulated_no_public_realtime_data_available
F04637,Ethambutol,30,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Pyrazinamide,56,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Oral Rehydration Salts (ORS),31,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Zinc Sulphate,46,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Ranitidine,44,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Omeprazole,61,58,Healthy,Low,simulated_no_public_realtime_data_available
F04637,Insulin (Soluble),34,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Metformin,35,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Glibenclamide,48,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Atenolol,61,58,Healthy,Low,simulated_no_public_realtime_data_available
F04637,Amlodipine,38,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Enalapril,33,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Furosemide,36,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Aspirin,39,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Atorvastatin,29,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Oxytocin,53,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Magnesium Sulphate,38,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Misoprostol,45,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Folic Acid,47,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Iron + Folic Acid,33,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Calcium Carbonate,62,58,Healthy,Low,simulated_no_public_realtime_data_available
F04637,BCG Vaccine,49,58,Low,Low,simulated_no_public_realtime_data_available
F04637,DPT Vaccine,30,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Measles Vaccine,33,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Oral Polio Vaccine,55,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Hepatitis B Vaccine,55,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Tetanus Toxoid,47,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Chlorpheniramine,34,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Salbutamol,50,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Hydrocortisone,30,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Povidone Iodine,52,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Normal Saline (0.9% NaCl),60,58,Healthy,Low,simulated_no_public_realtime_data_available
F04637,Ringer's Lactate,50,58,Low,Low,simulated_no_public_realtime_data_available
F04637,Dextrose 5%,53,58,Low,Low,simulated_no_public_realtime_data_available
F04638,Paracetamol,255,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Ibuprofen,248,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Diclofenac,328,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Morphine,340,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Amoxicillin,324,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Ampicillin,250,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Ciprofloxacin,384,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Metronidazole,325,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Azithromycin,305,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Doxycycline,324,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Benzylpenicillin,259,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Gentamicin,343,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Chloroquine,329,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Artemether + Lumefantrine,279,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Quinine,475,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Primaquine,290,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Isoniazid,291,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Rifampicin,317,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Ethambutol,398,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Pyrazinamide,416,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Oral Rehydration Salts (ORS),335,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Zinc Sulphate,352,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Ranitidine,455,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Omeprazole,296,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Insulin (Soluble),430,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Metformin,296,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Glibenclamide,349,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Atenolol,438,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Amlodipine,264,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Enalapril,330,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Furosemide,259,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Aspirin,426,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Atorvastatin,373,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Oxytocin,296,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Magnesium Sulphate,438,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Misoprostol,437,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Folic Acid,312,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Iron + Folic Acid,213,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Calcium Carbonate,489,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,BCG Vaccine,454,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,DPT Vaccine,280,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Measles Vaccine,340,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Oral Polio Vaccine,216,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Hepatitis B Vaccine,330,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Tetanus Toxoid,413,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Chlorpheniramine,357,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Salbutamol,479,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Hydrocortisone,231,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Povidone Iodine,217,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Normal Saline (0.9% NaCl),295,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Ringer's Lactate,392,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04638,Dextrose 5%,358,88,Healthy,Healthy,simulated_no_public_realtime_data_available
F04639,Paracetamol,377,100,Healthy,Healthy,simulated_no_public_realtime_data_available
F04639,Ibuprofen,435,100,Healthy,Healthy,simulated_no_public_realtime_data_available
F04639,Diclofenac,472,100,Healthy,Healthy,simulated_no_public_realtime_data_available
F04639,Morphine,456,100,Healthy,Healthy,simulated_no_public_realtime_data_available
F04639,Amoxicillin,427,100,Healthy,Healthy,simulated_no_public_realtime_data_available
F04639,Ampicillin,273,100,Healthy,Healthy,simulated_no_public_realtime_data_available
F04639,Ciprofloxacin,491,100,Healthy,Healthy,simulated_no_public_realtime_data_available
F04639,Metronidazole,314,100,Healthy,Healthy,simulated_no_public_realtime_data_available
F04639,Azithromycin,487,100,Healthy,Healthy,simulated_no_public_realtime_data_available
F04639,Doxycycline,495,100,Healthy,Healthy,simulated_no_public_realtime_data_available
F04639,Benzylpenicillin,400,100,Healthy,Healthy,simulated_no_public_realtime_data_available
F04639,Gentamicin,352,100,Healthy,Healthy,simulated_no_public_realtime_data_available
F04639,Chloroquine,320,100,Healthy,Healthy,simulated_no_public_realtime_data_available
F04639,Artemether + Lumefantrine,535,100,Healthy,Healthy,simulated_no_public_realtime_data_available
F04639,Quinine,297,100,Healthy,Healthy,simulated_no_public_realtime_data_available
F04639,Primaquine,307,100,Healthy,Healthy,simulated_no_public_realtime_data_available
F04639,Isoniazid,344,100,Healthy,Healthy,simulated_no_public_realtime_data_available
